year_month,country,visitor_count,exchange_rate,oil_price,buzz_volume,engagement,potential_exposure,positive_pct,negative_pct,date,month,quarter,season,is_peak_season,visitor_lag1,visitor_lag2,visitor_lag3,visitor_mom_growth,visitor_3m_avg,visitor_6m_avg,visitor_vs_3m_avg,visitor_rolling_std,total_visitors_month,country_share,buzz_lag1,engagement_lag1,exposure_lag1,buzz_mom_growth,engagement_mom_growth,exposure_mom_growth,engagement_per_visitor,buzz_per_visitor,buzz_3m_avg,buzz_vs_3m_avg,priority_score,priority_label,hallyu_spend_count,hallyu_lag1,hallyu_mom_growth,hallyu_per_visitor,ml_priority_score,ml_pred_label
201811,대만,88165.0,36.59,65.56,36497,408942,343111,82.15767634854771,17.842323651452283,2018-11-01,11,4,fall,0,,,,,,,,,924065.0,0.0954099549274131,,,,,,,4.638371235751149,0.4139624567572166,,,0.4367092825977291,Medium,140355.0,,,1.5919582600805309,,
201812,대만,87308.0,36.57,57.32,78354,415295,343111,74.16666666666667,25.833333333333336,2018-12-01,12,4,winter,0,88165.0,,,-0.009720410593773,,,,,892677.0,0.0978046930748747,36497.0,408942.0,343111.0,1.1468613858673316,0.015535210372131,0.0,4.756666055802446,0.8974435332386493,,,0.51037123336563,Medium,139689.0,140355.0,-0.0047451106123757,1.599956475924314,,
201901,대만,87954.0,36.35,59.09,80071,509220,343111,74.21383647798741,25.78616352201258,2019-01-01,1,1,winter,0,87308.0,88165.0,,0.007399092866633,,,,,785927.0,0.1119111571430934,78354.0,415295.0,343111.0,0.0219133675370753,0.2261645336447585,0.0,5.789617299952248,0.91037360438411,,,0.5035347095348065,High,137510.0,139689.0,-0.0155989376400432,1.5634308843258975,,
201902,대만,94559.0,36.31,64.59,47696,1058591,343111,86.56716417910447,13.432835820895525,2019-02-01,2,1,winter,0,87954.0,87308.0,88165.0,0.0750960729472224,87809.0,,1.076871391315241,446.52099614687774,870182.0,0.1086657733669508,80071.0,509220.0,343111.0,-0.4043286583157447,1.0788480421036095,0.0,11.1950316733468,0.5044046574096596,64974.0,0.7340782466832887,0.435237659254732,Medium,127111.0,137510.0,-0.0756235910115628,1.3442506794699605,,
201903,대만,98510.0,36.86,66.94,47933,714948,343111,77.7027027027027,22.2972972972973,2019-03-01,3,1,spring,1,94559.0,87954.0,87308.0,0.0417834367960744,89940.33333333333,,1.095281686747881,4012.90298080247,1091595.0,0.0902440923602618,47696.0,1058591.0,343111.0,0.0049689701442468,-0.3246230130428088,0.0,7.257618515886712,0.4865800426352654,68707.0,0.6976436170986945,0.3586776591560189,Low,169749.0,127111.0,0.3354391044048115,1.7231651608973708,,
201904,대만,113072.0,37.54,70.94,52560,505032,343111,75.53956834532374,24.46043165467626,2019-04-01,4,2,spring,1,98510.0,94559.0,87954.0,0.1478225560856765,93674.33333333331,,1.207075577443839,5333.316072888741,1075042.0,0.1051791464891604,47933.0,714948.0,343111.0,0.0965305739261051,-0.2936101646553316,0.0,4.466463846044998,0.4648365643130041,58566.66666666666,0.8974388161639159,0.371833499911088,Low,197318.0,169749.0,0.1624103823881142,1.7450650912692798,,
201905,대만,101779.0,38.08,69.38,51751,432200,1054470,80.09950248756219,19.900497512437813,2019-05-01,5,2,spring,1,113072.0,98510.0,94559.0,-0.0998744163011178,102047.0,94928.0,0.9973737591501955,9750.157383345157,1041306.0,0.0977416820800033,52560.0,505032.0,343111.0,-0.0153919330289193,-0.1442126439512743,2.073262005590028,4.246455555664725,0.5084644180037139,49396.333333333336,1.0476688553131472,0.4592657743895491,Low,170645.0,197318.0,-0.1351777334049605,1.6766228789828943,7.4,Low
201906,대만,118437.0,37.35,61.78,45834,628010,1054470,77.77777777777779,22.22222222222222,2019-06-01,6,2,summer,0,101779.0,113072.0,98510.0,0.1636683402273553,104453.66666666669,97197.0,1.1338711581849688,7640.5721208122495,1043046.0,0.1135491627406653,51751.0,432200.0,1054470.0,-0.1143359548607756,0.4530541416011105,0.0,5.302481488048499,0.3869905519390055,50748.0,0.9031685977772524,0.6512028791992707,High,205798.0,170645.0,0.2060007618154648,1.7376157788528923,77.9,High
201907,대만,113587.0,38.08,63.28,71621,1586810,1054470,59.91189427312775,40.08810572687225,2019-07-01,7,3,summer,0,118437.0,101779.0,113072.0,-0.0409500409500409,111096.0,102385.16666666669,1.0224220493987182,8502.980242244483,1064013.0,0.1067533949303251,45834.0,628010.0,1054470.0,0.5626172710215124,1.5267272814127164,0.0,13.969996566508492,0.6305387060138924,50048.333333333336,1.4310366645575945,0.3972634336210124,Medium,190530.0,205798.0,-0.0741892535398789,1.677392659371231,18.9,Medium
201908,대만,109273.0,38.8,59.13,112260,936928,1054470,72.88135593220339,27.11864406779661,2019-08-01,8,3,summer,0,113587.0,118437.0,101779.0,-0.0379796983809766,111267.66666666669,106657.33333333331,0.9820732587783813,8567.772250318829,1169581.0,0.093429185323633,71621.0,1586810.0,1054470.0,0.5674173775847866,-0.4095524984087572,0.0,8.574194906335508,1.0273352063181207,56402.0,1.9903549519520585,0.3715826129497574,Low,192105.0,190530.0,0.0082664147378365,1.7580280581662442,13.6,Low
201909,대만,102758.0,38.69,61.13,75789,671943,1054470,85.79234972677595,14.207650273224044,2019-09-01,9,3,fall,1,109273.0,113587.0,118437.0,-0.0596213154210097,113765.66666666669,109109.66666666669,0.9032426303190476,4584.611797451705,1031957.0,0.0995758544202907,112260.0,936928.0,1054470.0,-0.3248797434526991,-0.2828232265446224,0.0,6.539082115261099,0.7375484147219681,76571.66666666667,0.9897786387480138,0.4979409392061472,Medium,198809.0,192105.0,0.0348975820514822,1.9347301426652912,8.6,Medium
201910,대만,127944.0,38.49,59.39,72320,1022868,1054470,84.30744595676542,15.692554043234589,2019-10-01,10,4,fall,1,102758.0,109273.0,113587.0,0.2451001381887541,108539.33333333331,109817.66666666669,1.1787800428723227,5451.65207376015,1110823.0,0.115179466035543,75789.0,671943.0,1054470.0,-0.0457718138516143,0.5222541197690875,0.0,7.9946539110861,0.5652472956918652,86556.66666666667,0.8355220087033542,0.4827834597622384,High,237943.0,198809.0,0.1968421952728498,1.859743325204777,77.1,High
201911,대만,102241.0,38.74,61.99,72371,920164,1054470,81.33514986376021,18.66485013623978,2019-11-01,11,4,fall,0,127944.0,102758.0,109273.0,-0.2008925780028762,113325.0,112296.33333333331,0.9021928082947276,13072.783827479134,1006970.0,0.1015333128097162,72320.0,1022868.0,1054470.0,0.0007051991150442,-0.1004078727655963,0.0,8.999951095939984,0.7078471454700169,86789.66666666667,0.8338665509334828,0.1988770865272194,Low,208739.0,237943.0,-0.1227352769360729,2.041636916696824,4.7,Low
201912,대만,90379.0,38.47,64.91,89449,910057,1054470,81.67239404352806,18.32760595647193,2019-12-01,12,4,winter,0,102241.0,127944.0,102758.0,-0.1160199919797341,110981.0,112373.33333333331,0.8143646209711572,14692.66310101746,1003750.0,0.0900413449564134,72371.0,920164.0,1054470.0,0.2359784996752843,-0.0109839115635908,0.0,10.069341329291095,0.9897099990041934,73493.33333333333,1.2171035921625546,0.3699090149937354,Medium,189967.0,208739.0,-0.0899304873550223,2.1018931388928843,6.1,Medium
