visitor_count,visitor_lag1,visitor_lag2,visitor_lag3,visitor_mom_growth,visitor_3m_avg,visitor_6m_avg,visitor_vs_3m_avg,visitor_rolling_std,country_share,buzz_volume,engagement,potential_exposure,buzz_mom_growth,engagement_mom_growth,exposure_mom_growth,engagement_per_visitor,buzz_per_visitor,buzz_vs_3m_avg,positive_pct,negative_pct,month,quarter,is_peak_season,exchange_rate,oil_price,priority_label
115.0,167.0,78.0,62.0,-0.31137724550898205,102.33333333333333,104.66666666666667,1.1237785016286646,56.57148869487333,0.003969486728107418,3030,968,42754,-0.1163604549431321,-0.9014256619144603,0.0,8.417391304347825,26.347826086956523,0.8790252393385553,58.86075949367089,41.13924050632912,9,3,1,151.42,41.51,Low
59.0,115.0,167.0,78.0,-0.48695652173913045,120.0,80.16666666666667,0.49166666666666664,44.710177810214255,0.00234797835084368,4551,1244,42754,0.501980198019802,0.28512396694214875,0.0,21.084745762711865,77.13559322033899,1.389335504223059,37.1764705882353,62.82352941176471,10,4,1,146.24,40.67,Low
89.0,59.0,115.0,167.0,0.5084745762711864,113.66666666666667,84.16666666666667,0.782991202346041,54.012344266419895,0.0037213580866365613,3495,410,42754,-0.23203691496374423,-0.6704180064308681,0.0,4.606741573033708,39.26966292134831,0.952316076294278,23.59882005899705,76.40117994100295,11,4,0,142.49,43.42,Low
59.0,89.0,59.0,115.0,-0.33707865168539325,87.66666666666667,95.0,0.6730038022813688,28.02379940611327,0.002761784393577681,3468,572,42754,-0.007725321888412017,0.3951219512195122,0.0,9.694915254237289,58.779661016949156,0.9393282773564464,17.903930131004365,82.09606986899564,12,4,0,140.35,49.84,Low
61.0,59.0,89.0,59.0,0.03389830508474576,69.0,94.5,0.8840579710144928,17.320508070510126,0.002908640091550639,3116,194,42754,-0.10149942329873125,-0.6608391608391608,0.0,3.180327868852459,51.08196721311475,0.8118811881188119,23.314606741573037,76.68539325842697,1,1,0,143.76,54.82,Low
129.0,61.0,59.0,89.0,1.1147540983606556,69.66666666666667,91.66666666666667,1.8516746411483251,16.772994161864613,0.005061602448403045,3479,2660,42754,0.11649550706033376,12.711340206185566,0.0,20.62015503875969,26.968992248062015,1.0355193967655523,30.06134969325153,69.93865030674846,2,1,0,142.96,60.89,Low
89.0,129.0,61.0,59.0,-0.31007751937984496,83.0,85.33333333333333,1.072289156626506,39.849717688092944,0.002724628807592224,3619,5460,42754,0.04024144869215292,1.0526315789473684,0.0,61.348314606741575,40.662921348314605,1.0789029116565636,46.33333333333333,53.66666666666666,3,1,1,145.98,64.44,Low
38.0,89.0,129.0,61.0,-0.5730337078651685,93.0,81.0,0.40860215053763443,34.17601497864811,0.0012273108972288612,4344,10603,42754,0.2003315833103067,0.9419413919413919,0.0,279.0263157894737,114.3157894736842,1.2758958292539653,64.77495107632095,35.22504892367906,4,2,1,142.64,62.92,Low
95.0,38.0,89.0,129.0,1.5,85.33333333333333,77.5,1.11328125,45.61067126401515,0.0028489174113836744,3898,47165,37171,-0.10267034990791897,3.4482693577289445,-0.13058427281657856,496.4736842105263,41.03157894736842,1.022024121657053,58.6073500967118,41.3926499032882,5,2,1,143.79,66.34,Low
79.0,95.0,38.0,89.0,-0.16842105263157894,74.0,78.5,1.0675675675675675,31.320919523868415,0.0024435508815341786,4218,28926,37171,0.08209338122113904,-0.38670624403689174,0.0,366.1518987341772,53.392405063291136,1.06685776915943,56.97865353037766,43.02134646962233,6,2,0,145.58,71.6,Low
